,Year of Birth,Gender,Child's First Name
13167,2014,FEMALE,Autumn
13168,2014,FEMALE,Ava
13169,2014,MALE,Mekhi
13170,2014,FEMALE,Avery
13171,2014,MALE,Albert
13172,2014,MALE,Bryan
13173,2013,FEMALE,Diana
13174,2012,MALE,JOSHUA
13175,2012,MALE,ERIK
13176,2014,FEMALE,Ayleen
13177,2013,MALE,Jacob
13178,2012,FEMALE,BELLA
13179,2014,FEMALE,Aylin
13180,2014,FEMALE,Bella
13181,2014,FEMALE,Karla
13182,2012,FEMALE,GABRIELLA
13183,2012,FEMALE,DANNA
13184,2013,FEMALE,Anabel
13185,2014,FEMALE,Carla
13186,2013,MALE,Marlon
13187,2014,MALE,Ibrahim
13188,2012,MALE,JACOB
13189,2014,FEMALE,Bianca
13190,2014,FEMALE,Maria
13191,2014,FEMALE,Brenda
13192,2014,MALE,Giovanni
13193,2014,MALE,Eli
13194,2012,FEMALE,FIONA
13195,2012,FEMALE,AMBERLY
13196,2013,MALE,Sean
13197,2014,FEMALE,Briana
13198,2014,FEMALE,Brianna
13199,2014,FEMALE,Brielle
13200,2013,FEMALE,Caroline
13201,2014,FEMALE,Nadia
13202,2014,FEMALE,Selena
13203,2014,FEMALE,Brigitte
13204,2012,MALE,CHRISTOPHER
13205,2012,FEMALE,STEPHANIE
13206,2014,FEMALE,Brittany
13207,2014,FEMALE,Brooke
13208,2013,MALE,Logan
13209,2012,FEMALE,MELINA
13210,2014,MALE,Shawn
13211,2014,FEMALE,Bryanna
13212,2012,FEMALE,FRANCESCA
13213,2013,FEMALE,Shira
13214,2012,MALE,JENCARLOS
13215,2014,FEMALE,Camila
13216,2014,FEMALE,Carla
13217,2014,FEMALE,Carmen
13218,2014,FEMALE,Carolina
13219,2014,FEMALE,Caroline
13220,2013,FEMALE,Henny
13221,2013,FEMALE,Gabriella
13222,2014,FEMALE,Allison
13223,2013,FEMALE,Ella
13224,2014,MALE,Brayan
13225,2012,MALE,WILLIAM
13226,2014,FEMALE,Cataleya
13227,2013,MALE,Jaiden
13228,2014,FEMALE,Catalina
13229,2014,MALE,Nikita
13230,2014,FEMALE,Catherine
13231,2014,MALE,Evan
13232,2014,FEMALE,Cecilia
13233,2013,MALE,Max
13234,2012,FEMALE,GIADA
13235,2014,FEMALE,Brielle
13236,2014,FEMALE,Skye
13237,2014,FEMALE,Celeste
13238,2014,FEMALE,Celine
13239,2012,FEMALE,BRIANA
13240,2014,FEMALE,Charlotte
13241,2014,FEMALE,Caitlin
13242,2012,FEMALE,SOPHIE
13243,2014,MALE,George
13244,2014,FEMALE,Chelsea
13245,2014,FEMALE,Chloe
13246,2014,FEMALE,Christina
13247,2013,MALE,Justin
13248,2014,FEMALE,Crystal
13249,2012,MALE,SEBASTIAN
13250,2013,FEMALE,Ayleen
13251,2014,MALE,Brayden
13252,2014,FEMALE,Ruth
13253,2014,FEMALE,Cynthia
13254,2012,FEMALE,DAISY
13255,2013,MALE,Laith
13256,2014,FEMALE,Erin
13257,2012,MALE,TRISTAN
13258,2013,MALE,Maxwell
13259,2012,FEMALE,SAMANTHA
13260,2013,MALE,Darwin
13261,2014,FEMALE,Daisy
13262,2013,MALE,Roman
13263,2014,FEMALE,Daleyza
13264,2012,MALE,JASON
13265,2014,FEMALE,Daniela
13266,2014,FEMALE,Alisha
13267,2014,FEMALE,Daniella
13268,2013,FEMALE,Avery
13269,2014,FEMALE,Danna
13270,2014,MALE,Justin
13271,2014,FEMALE,Christina
13272,2013,FEMALE,Sarai
13273,2013,MALE,Shia
13274,2013,FEMALE,Avery
13275,2012,MALE,MOSHE
13276,2014,FEMALE,Dayana
13277,2014,FEMALE,Noa
13278,2013,FEMALE,Jaylin
13279,2012,MALE,NAFTALI
13280,2012,MALE,BEN
13281,2013,FEMALE,Yehudis
13282,2014,FEMALE,Delilah
13283,2012,MALE,USHER
13284,2014,MALE,Kaleb
13285,2013,MALE,Adonis
13286,2013,MALE,Hunter
13287,2014,FEMALE,Destiny
13288,2014,MALE,Ezekiel
13289,2013,MALE,Isaiah
13290,2014,FEMALE,Diana
13291,2014,FEMALE,Eileen
13292,2014,FEMALE,Elena
13293,2012,MALE,JOSEPH
13294,2014,FEMALE,Eliana
13295,2012,MALE,JOAQUIN
13296,2014,FEMALE,Elisa
13297,2014,FEMALE,Eliza
13298,2014,MALE,Christopher
13299,2013,FEMALE,Margot
13300,2014,FEMALE,Elizabeth
13301,2014,MALE,Josue
13302,2014,FEMALE,Ella
13303,2014,FEMALE,Rachel
13304,2014,FEMALE,Emely
13305,2013,MALE,Joel
13306,2012,MALE,CHARLES
13307,2014,FEMALE,Emilia
13308,2013,MALE,Gael
13309,2014,FEMALE,Emily
13310,2013,MALE,Israel
13311,2014,FEMALE,Emma
13312,2014,FEMALE,Erika
13313,2014,FEMALE,Jordyn
13314,2014,FEMALE,Esmeralda
13315,2013,MALE,King
13316,2012,FEMALE,LEAH
13317,2012,FEMALE,JOLIN
13318,2013,FEMALE,Michal
13319,2013,MALE,Oliver
13320,2014,FEMALE,Zelda
13321,2012,MALE,KAI
13322,2013,FEMALE,Raquel
13323,2013,MALE,Nico
13324,2014,FEMALE,Esther
13325,2013,MALE,Cheskel
13326,2014,FEMALE,Eva
13327,2013,MALE,David
13328,2013,MALE,Brian
13329,2014,FEMALE,Evangeline
13330,2013,FEMALE,Daniela
13331,2012,FEMALE,QUEENIE
13332,2013,FEMALE,Esther
13333,2013,MALE,Nathaniel
13334,2013,FEMALE,Lily
13335,2014,FEMALE,Evelyn
13336,2012,MALE,JOSHUA
13337,2014,FEMALE,Faith
13338,2012,FEMALE,IMANI
13339,2012,FEMALE,ALICE
13340,2014,FEMALE,Cecilia
13341,2013,MALE,Abdullah
13342,2013,MALE,Jace
13343,2014,FEMALE,Francesca
13344,2014,MALE,Samuel
13345,2012,FEMALE,ALICIA
13346,2013,MALE,Devin
13347,2014,FEMALE,Gabriela
13348,2014,MALE,Joshua
13349,2014,FEMALE,Kaylee
13350,2013,FEMALE,Athena
13351,2012,FEMALE,VERONICA
13352,2014,MALE,Donovan
13353,2012,FEMALE,MARGARET
13354,2014,FEMALE,Gabriella
13355,2013,FEMALE,Ruby
13356,2014,FEMALE,Sofia
13357,2014,FEMALE,Genesis
13358,2012,MALE,JEAN
13359,2012,FEMALE,GIANNA
13360,2012,MALE,MASON
13361,2013,MALE,Brendan
13362,2012,FEMALE,ANGELA
13363,2012,FEMALE,TALIA
13364,2014,FEMALE,Adelaide
13365,2013,FEMALE,Charlotte
13366,2013,FEMALE,Nevaeh
13367,2012,MALE,BLAKE
13368,2014,FEMALE,Gia
13369,2013,FEMALE,Renee
13370,2014,FEMALE,Gianna
13371,2014,FEMALE,Giselle
13372,2014,FEMALE,Grace
13373,2014,FEMALE,Guadalupe
13374,2014,FEMALE,Hailey
13375,2012,FEMALE,ITZEL
13376,2013,FEMALE,Yael
13377,2012,MALE,STEVEN
13378,2013,FEMALE,Emmeline
13379,2013,MALE,Hunter
13380,2013,FEMALE,Zara
13381,2014,FEMALE,Hailie
13382,2013,FEMALE,Brianna
13383,2012,MALE,ELIJAH
13384,2014,MALE,Kevin
13385,2014,FEMALE,Charlie
13386,2014,MALE,Brian
13387,2013,FEMALE,Jana
13388,2013,FEMALE,Jennifer
13389,2013,FEMALE,Arya
13390,2012,MALE,PABLO
13391,2012,MALE,ENRIQUE
13392,2012,FEMALE,JORDAN
13393,2014,FEMALE,Hannah
13394,2012,MALE,DOMINICK
13395,2014,FEMALE,Syeda
13396,2012,FEMALE,SHERLYN
13397,2012,FEMALE,JENNIFER
13398,2013,FEMALE,Madelyn
13399,2013,MALE,Roberto
13400,2014,MALE,Ahmad
13401,2013,FEMALE,Amirah
13402,2013,MALE,Giovanni
13403,2014,MALE,Luka
13404,2012,FEMALE,ELEANOR
13405,2014,FEMALE,Lindsay
13406,2014,FEMALE,Haylee
13407,2014,FEMALE,Hazel
13408,2014,MALE,Hudson
13409,2012,MALE,ROMEO
13410,2014,MALE,Blake
13411,2014,FEMALE,Eileen
13412,2012,FEMALE,VANESSA
13413,2014,FEMALE,Heaven
13414,2014,FEMALE,Violet
13415,2014,FEMALE,Alison
13416,2013,MALE,Pinchas
13417,2014,FEMALE,Heidi
13418,2012,FEMALE,VERONICA
13419,2012,MALE,SHAWN
13420,2013,FEMALE,Camille
13421,2014,MALE,Austin
13422,2013,FEMALE,Beatrice
13423,2012,MALE,SHNEUR
13424,2012,MALE,JACKY
13425,2014,FEMALE,Helen
13426,2014,FEMALE,Rachel
13427,2014,FEMALE,Isabel
13428,2014,FEMALE,Isabella
13429,2014,FEMALE,Isabelle
13430,2012,FEMALE,ZOE
13431,2013,FEMALE,Bruchy
13432,2014,FEMALE,Itzel
13433,2014,MALE,Wilson
13434,2014,FEMALE,Ivanna
13435,2012,FEMALE,CHARLOTTE
13436,2014,FEMALE,Izabella
13437,2012,MALE,JESSE
13438,2012,MALE,LANDON
13439,2013,FEMALE,Kayla
13440,2014,FEMALE,Jacqueline
13441,2014,FEMALE,Alejandra
13442,2014,FEMALE,Jade
13443,2014,MALE,Adriel
13444,2013,MALE,Dilan
13445,2014,FEMALE,Jasmine
13446,2014,FEMALE,Jayla
13447,2014,FEMALE,Jaylah
13448,2014,FEMALE,Zaniyah
13449,2014,FEMALE,Jayleen
13450,2014,FEMALE,Jaylene
13451,2014,FEMALE,Jaylin
13452,2014,FEMALE,Jazlyn
13453,2012,MALE,ASHTON
13454,2014,FEMALE,Jazmin
13455,2014,FEMALE,Jennifer
13456,2014,FEMALE,Jessica
13457,2013,FEMALE,Arianna
13458,2012,FEMALE,SAVANNAH
13459,2013,MALE,Hunter
13460,2014,FEMALE,Jessie
13461,2013,MALE,Chris
13462,2014,FEMALE,Jimena
13463,2012,MALE,CHRISTOPHER
13464,2013,FEMALE,Helen
13465,2012,FEMALE,AMAYA
13466,2013,MALE,Travis
13467,2013,MALE,Iker
13468,2014,FEMALE,Sienna
13469,2014,FEMALE,Gabriela
13470,2012,MALE,EFRAIM
13471,2012,FEMALE,JANNAT
13472,2012,FEMALE,ELIZABETH
13473,2014,FEMALE,Jessie
13474,2013,MALE,James
13475,2014,FEMALE,Jocelyn
13476,2014,FEMALE,Joselyn
13477,2014,FEMALE,Julia
13478,2012,FEMALE,ANASTASIA
13479,2012,MALE,MATHIAS
13480,2014,MALE,James
13481,2014,FEMALE,Juliana
13482,2012,FEMALE,NEVAEH
13483,2014,FEMALE,Julianna
13484,2013,FEMALE,Victoria
13485,2014,FEMALE,Nova
13486,2012,MALE,HARRISON
13487,2012,MALE,NOAH
13488,2012,MALE,ADAM
13489,2014,FEMALE,Sarai
13490,2012,MALE,REID
13491,2013,FEMALE,Ariel
13492,2014,FEMALE,Juliet
13493,2014,FEMALE,Juliette
13494,2012,FEMALE,ESME
13495,2014,FEMALE,Hanna
13496,2014,FEMALE,Megan
13497,2013,MALE,Muhammad
13498,2014,FEMALE,Julissa
13499,2014,FEMALE,Kailey
13500,2012,FEMALE,PEARL
13501,2014,FEMALE,Kaitlyn
13502,2014,FEMALE,Kamila
13503,2014,FEMALE,Karen
13504,2014,FEMALE,Amelia
13505,2012,MALE,JEREMY
13506,2013,MALE,Beckett
13507,2014,FEMALE,Karla
13508,2014,MALE,Joel
13509,2014,FEMALE,Aria
13510,2014,FEMALE,Kate
13511,2014,MALE,Eduardo
13512,2014,FEMALE,Skylar
13513,2014,FEMALE,Katelyn
13514,2014,MALE,Kaleb
13515,2014,FEMALE,Katherine
13516,2014,MALE,Felix
13517,2012,FEMALE,ANYA
13518,2013,MALE,Ibrahim
13519,2012,FEMALE,ASHLEY
13520,2014,MALE,Jesse
13521,2014,MALE,Greyson
13522,2012,FEMALE,ESTHER
13523,2013,MALE,Benjamin
13524,2012,MALE,RUBEN
13525,2014,MALE,Zayden
13526,2014,MALE,Bradley
13527,2012,FEMALE,AMELIA
13528,2014,FEMALE,Katie
13529,2014,FEMALE,Kayla
13530,2012,FEMALE,SYEDA
13531,2014,FEMALE,Kaylee
13532,2013,MALE,Brian
13533,2014,FEMALE,Kayleen
13534,2012,FEMALE,MIA
13535,2013,FEMALE,Catherine
13536,2013,MALE,Lian
13537,2014,MALE,Antonio
13538,2014,FEMALE,Khloe
13539,2014,FEMALE,Kaylie
13540,2014,MALE,Elijah
13541,2012,FEMALE,RUBY
13542,2012,MALE,LEVI
13543,2014,FEMALE,Kaylin
13544,2014,FEMALE,Keila
13545,2014,FEMALE,Kelly
13546,2014,FEMALE,Kendra
13547,2012,FEMALE,REBECCA
13548,2014,FEMALE,Keyla
13549,2014,FEMALE,Khloe
13550,2013,FEMALE,Alexa
13551,2014,MALE,Richard
13552,2013,MALE,Matthew
13553,2013,MALE,Eric
13554,2014,MALE,Dominick
13555,2014,FEMALE,Kiara
13556,2014,FEMALE,Kimberly
13557,2014,FEMALE,Kylie
13558,2012,FEMALE,VERA
13559,2012,MALE,ROMAN
13560,2014,FEMALE,Tenzin
13561,2014,FEMALE,Kyla
13562,2014,FEMALE,Laila
13563,2014,FEMALE,Laura
13564,2012,MALE,BRANDON
13565,2014,FEMALE,Phoenix
13566,2014,FEMALE,Audrey
13567,2012,FEMALE,ESMERALDA
13568,2012,MALE,NASIR
13569,2014,FEMALE,Lauren
13570,2014,MALE,Avi
13571,2014,FEMALE,Layla
13572,2012,FEMALE,ALIZA
13573,2014,FEMALE,Leah
13574,2012,MALE,TRISTAN
13575,2014,FEMALE,Margot
13576,2013,FEMALE,Grace
13577,2014,FEMALE,Leila
13578,2014,FEMALE,Leilani
13579,2014,FEMALE,Leslie
13580,2014,FEMALE,Lesly
13581,2012,FEMALE,LUCY
13582,2014,FEMALE,Leyla
13583,2012,MALE,BRIAN
13584,2014,FEMALE,Lia
13585,2014,FEMALE,Liana
13586,2013,FEMALE,Ananya
13587,2014,FEMALE,Liliana
13588,2014,FEMALE,Lillian
13589,2012,FEMALE,GEORGIA
13590,2014,FEMALE,Lily
13591,2012,MALE,WESLEY
13592,2013,FEMALE,Harmony
13593,2012,MALE,YUSUF
13594,2014,FEMALE,Lindsay
13595,2014,FEMALE,Sylvia
13596,2013,MALE,Kingsley
13597,2012,FEMALE,ANNABELLE
13598,2014,FEMALE,Madeline
13599,2014,FEMALE,Peyton
13600,2014,FEMALE,Erika
13601,2014,MALE,Ibrahima
13602,2012,MALE,ISMAEL
13603,2014,FEMALE,Litzy
13604,2014,FEMALE,Lizbeth
13605,2014,FEMALE,Lola
13606,2014,FEMALE,London
13607,2014,FEMALE,Londyn
13608,2013,FEMALE,Livia
13609,2014,FEMALE,Margaret
13610,2014,FEMALE,Ayesha
13611,2012,MALE,GAVIN
13612,2013,FEMALE,Ellie
13613,2012,FEMALE,JENNIFER
13614,2014,MALE,Amir
13615,2013,MALE,Brayden
13616,2014,MALE,Ariel
13617,2013,FEMALE,Izabella
13618,2012,MALE,JONATHAN
13619,2014,FEMALE,Lucia
13620,2014,FEMALE,Luciana
13621,2014,FEMALE,Luna
13622,2013,MALE,Darius
13623,2014,FEMALE,Mackenzie
13624,2014,MALE,King
13625,2014,FEMALE,Madeline
13626,2014,FEMALE,Claire
13627,2012,MALE,YAKOV
13628,2014,FEMALE,Madelyn
13629,2014,FEMALE,Madison
13630,2012,FEMALE,MANHA
13631,2014,FEMALE,Magaly
13632,2013,FEMALE,Emma
13633,2014,FEMALE,Maia
13634,2012,FEMALE,ANNA
13635,2014,MALE,Carter
13636,2014,FEMALE,Jenna
13637,2013,MALE,George
13638,2013,FEMALE,Bella
13639,2014,FEMALE,Makayla
13640,2012,FEMALE,AVERY
13641,2012,FEMALE,GITTY
13642,2014,FEMALE,Maria
13643,2013,FEMALE,McKenzie
13644,2014,FEMALE,Mariah
13645,2014,FEMALE,Mariana
13646,2014,FEMALE,Marilyn
13647,2013,MALE,Steven
13648,2012,MALE,RILEY
13649,2014,FEMALE,Megan
13650,2014,MALE,Ayden
13651,2014,MALE,Oscar
13652,2013,FEMALE,Kayleen
13653,2014,FEMALE,Natalia
13654,2013,MALE,Myles
13655,2012,MALE,SAMIR
13656,2014,FEMALE,Kylie
13657,2014,FEMALE,Marjorie
13658,2014,FEMALE,Maya
13659,2014,FEMALE,Leila
13660,2014,FEMALE,Megan
13661,2012,FEMALE,PERRY
13662,2014,FEMALE,Melanie
13663,2014,FEMALE,Melany
13664,2012,MALE,AIDAN
13665,2012,MALE,SHANE
13666,2012,MALE,ADRIEL
13667,2014,MALE,Adyan
13668,2012,MALE,ISAAC
13669,2012,MALE,HENRY
13670,2014,MALE,Frank
13671,2013,MALE,Shlomo
13672,2012,FEMALE,JOCELYN
13673,2014,FEMALE,Melina
13674,2012,FEMALE,ASHLEY
13675,2014,FEMALE,Melissa
13676,2014,FEMALE,Melody
13677,2014,FEMALE,Everly
13678,2014,MALE,Tristan
13679,2014,FEMALE,Nahla
13680,2013,FEMALE,Nyla
13681,2012,MALE,PARKER
13682,2014,FEMALE,Naomi
13683,2012,MALE,ABDULLAH
13684,2014,FEMALE,Mia
13685,2012,FEMALE,GRACE
13686,2014,FEMALE,Alanis
13687,2012,MALE,ANDERSON
13688,2014,MALE,Zayan
13689,2014,FEMALE,Michelle
13690,2014,MALE,Isaiah
13691,2014,FEMALE,Mikaela
13692,2013,FEMALE,Stella
13693,2014,MALE,Jax
13694,2014,FEMALE,Mila
13695,2014,FEMALE,Miranda
13696,2013,MALE,Christopher
13697,2014,FEMALE,Monica
13698,2014,MALE,Jakub
13699,2014,FEMALE,Monserrat
13700,2014,FEMALE,Iris
13701,2014,FEMALE,Montserrat
13702,2014,FEMALE,Mya
13703,2014,FEMALE,Naomi
13704,2014,FEMALE,Nashla
13705,2014,FEMALE,Natalia
13706,2014,FEMALE,Natalie
13707,2014,FEMALE,Nathalie
13708,2013,MALE,Uriel
13709,2014,FEMALE,Mackenzie
13710,2014,FEMALE,Nathaly
13711,2013,FEMALE,Rivka
13712,2012,FEMALE,CAROLINE
13713,2014,MALE,Tyler
13714,2014,FEMALE,Evelyn
13715,2014,MALE,Johan
13716,2012,FEMALE,AISHA
13717,2012,FEMALE,TAYLOR
13718,2013,FEMALE,Leila
13719,2012,FEMALE,MACKENZIE
13720,2014,FEMALE,Nayeli
13721,2014,FEMALE,Nevaeh
13722,2014,FEMALE,Nicole
13723,2014,FEMALE,Nina
13724,2013,MALE,Micah
13725,2012,FEMALE,AMY
13726,2012,MALE,KAYDEN
13727,2014,FEMALE,Nyla
13728,2014,FEMALE,Jocelyn
13729,2012,FEMALE,KYLA
13730,2014,MALE,Menashe
13731,2013,MALE,Cameron
13732,2014,MALE,Jordan
13733,2014,FEMALE,Maia
13734,2014,FEMALE,Nylah
13735,2014,FEMALE,Olivia
13736,2012,MALE,JAMES
13737,2014,FEMALE,Paige
13738,2012,FEMALE,RUBY
13739,2013,MALE,Danny
13740,2014,FEMALE,Pamela
13741,2013,FEMALE,Sarina
13742,2014,FEMALE,Paris
13743,2014,FEMALE,Penelope
13744,2012,MALE,JONAH
13745,2012,FEMALE,KARINA
13746,2012,MALE,BRAYDEN
13747,2012,FEMALE,SOFIA
13748,2013,MALE,Ayden
13749,2014,FEMALE,Peyton
13750,2012,MALE,ABDUL
13751,2014,MALE,Arham
13752,2014,MALE,Louis
13753,2014,FEMALE,Rachel
13754,2014,MALE,Bruce
13755,2012,MALE,NOAH
13756,2014,FEMALE,Rebecca
13757,2012,MALE,SKYLER
13758,2013,MALE,Benjamin
13759,2013,MALE,Robert
13760,2014,FEMALE,Riley
13761,2014,FEMALE,Rose
13762,2014,FEMALE,Ester
13763,2014,FEMALE,Ruby
13764,2014,MALE,Duvid
13765,2013,MALE,Rayan
13766,2013,MALE,Tyler
13767,2014,FEMALE,Ruth
13768,2014,MALE,Savion
13769,2013,MALE,Aaron
13770,2014,FEMALE,Ruby
13771,2012,FEMALE,KIMBERLY
13772,2014,FEMALE,Chavy
13773,2013,MALE,Francis
13774,2014,MALE,Prince
13775,2013,MALE,Naftali
13776,2012,MALE,FRANK
13777,2013,MALE,Ori
13778,2013,FEMALE,Paula
13779,2014,FEMALE,Sabrina
13780,2013,MALE,Nicholas
13781,2013,FEMALE,Amira
13782,2013,FEMALE,Serenity
13783,2014,FEMALE,Salome
13784,2014,FEMALE,Samantha
13785,2014,FEMALE,Sara
13786,2013,MALE,Tyler
13787,2012,MALE,EMANUEL
13788,2012,MALE,ELIJAH
13789,2014,FEMALE,Sarah
13790,2012,MALE,VINCENT
13791,2014,FEMALE,Sarai
13792,2014,FEMALE,Savannah
13793,2014,FEMALE,Scarlett
13794,2014,FEMALE,Mia
13795,2014,FEMALE,Selena
13796,2014,MALE,Kareem
13797,2014,FEMALE,Serenity
13798,2014,MALE,Tenzin
13799,2014,MALE,Jasper
13800,2012,MALE,MOHAMMED
13801,2012,FEMALE,ZOE
13802,2014,FEMALE,Sherlyn
13803,2014,MALE,Damian
13804,2014,MALE,Nico
13805,2012,FEMALE,JULIANNA
13806,2014,FEMALE,Shirley
13807,2013,MALE,Mohammad
13808,2012,FEMALE,KAITLYN
13809,2012,MALE,DANIEL
13810,2013,MALE,Maximilian
13811,2012,FEMALE,YARA
13812,2014,FEMALE,Isabel
13813,2012,FEMALE,SYLVIA
13814,2012,MALE,ROBERTO
13815,2014,MALE,Austin
13816,2013,MALE,Andrew
13817,2013,MALE,Jace
13818,2014,FEMALE,Lana
13819,2014,MALE,Dariel
13820,2014,FEMALE,Fanta
13821,2013,MALE,Adan
13822,2012,MALE,MAXIMUS
13823,2013,MALE,Ethan
13824,2014,FEMALE,Sienna
13825,2014,MALE,Mordche
13826,2014,MALE,Angel
13827,2013,FEMALE,Egypt
13828,2014,FEMALE,Skyla
13829,2012,FEMALE,GIA
13830,2014,FEMALE,Skylar
13831,2014,FEMALE,Skyler
13832,2014,MALE,Kayden
13833,2013,FEMALE,Ariella
13834,2012,MALE,NOAH
13835,2012,MALE,LEO
13836,2014,MALE,Tyler
13837,2014,FEMALE,Sofia
13838,2014,FEMALE,Sophia
13839,2014,FEMALE,Sophie
13840,2014,FEMALE,Stella
13841,2014,FEMALE,Stephanie
13842,2014,FEMALE,Tatiana
13843,2014,MALE,Marcus
13844,2014,FEMALE,Taylor
13845,2014,FEMALE,Tiffany
13846,2014,FEMALE,Trinity
13847,2014,FEMALE,Valentina
13848,2013,FEMALE,Rose
13849,2014,FEMALE,Valeria
13850,2014,FEMALE,Valerie
13851,2013,FEMALE,Analia
13852,2013,MALE,William
13853,2014,MALE,Hayden
13854,2014,FEMALE,Valery
13855,2014,FEMALE,Vanessa
13856,2014,FEMALE,Victoria
13857,2014,FEMALE,Violet
13858,2014,MALE,Dante
13859,2012,FEMALE,ATHENA
13860,2014,FEMALE,Violeta
13861,2012,MALE,ALEXANDER
13862,2012,MALE,JULIAN
13863,2013,FEMALE,Mikayla
13864,2014,FEMALE,Ruby
13865,2012,FEMALE,KATIE
13866,2013,FEMALE,Sylvia
13867,2014,FEMALE,Wendy
13868,2014,FEMALE,Ximena
13869,2014,FEMALE,Yaretzi
13870,2012,FEMALE,GENESIS
13871,2014,FEMALE,Yasmin
13872,2014,FEMALE,Zoe
13873,2013,FEMALE,Angelina
13874,2013,FEMALE,Summer
13875,2012,MALE,NIKOLAS
13876,2014,FEMALE,Zoey
13877,2014,FEMALE,Abigail
13878,2014,MALE,Hamza
13879,2014,MALE,Timothy
13880,2014,FEMALE,Ada
13881,2014,FEMALE,Juliette
13882,2013,MALE,Kyrie
13883,2014,FEMALE,Addison
13884,2014,FEMALE,Adelaide
13885,2014,FEMALE,Adele
13886,2014,FEMALE,Adelina
13887,2014,MALE,Sean
13888,2013,FEMALE,Andrea
13889,2012,MALE,JUDAH
13890,2012,MALE,EMILIANO
13891,2014,MALE,Yisrael
13892,2012,FEMALE,SHAYLA
13893,2014,FEMALE,Crystal
13894,2012,MALE,RYAN
13895,2014,FEMALE,Adeline
13896,2014,FEMALE,Emilia
13897,2013,FEMALE,Ximena
13898,2014,FEMALE,Adina
13899,2014,FEMALE,Adriana
13900,2014,FEMALE,Adrianna
13901,2012,MALE,JONATHAN
13902,2013,FEMALE,Lizbeth
13903,2014,FEMALE,Francesca
13904,2012,MALE,IBRAHIM
13905,2014,FEMALE,Ahuva
13906,2014,FEMALE,Aisha
13907,2012,FEMALE,SKYLAR
13908,2013,MALE,Gustavo
13909,2014,FEMALE,Alessandra
13910,2013,FEMALE,Nina
13911,2014,FEMALE,Alessia
13912,2014,FEMALE,Alexa
13913,2013,MALE,Devin
13914,2014,FEMALE,Alexandra
13915,2014,FEMALE,Alexis
13916,2014,FEMALE,Daniela
13917,2014,FEMALE,Alice
13918,2012,FEMALE,ELLE
13919,2014,FEMALE,Amiya
13920,2014,FEMALE,Amaya
13921,2012,MALE,THOMAS
13922,2014,FEMALE,Alina
13923,2013,FEMALE,Mira
13924,2012,FEMALE,PARIS
13925,2013,FEMALE,June
13926,2014,FEMALE,Anaya
13927,2014,FEMALE,Alisa
13928,2014,FEMALE,Aliza
13929,2014,FEMALE,Rifky
13930,2012,MALE,LOUIS
13931,2014,FEMALE,Allison
13932,2014,MALE,Brandon
13933,2014,FEMALE,Alma
13934,2014,MALE,Alpha
13935,2014,FEMALE,Alyssa
13936,2014,MALE,Amare
13937,2014,FEMALE,Amanda
13938,2013,MALE,Marcus
13939,2013,FEMALE,Christina
13940,2012,MALE,JADEN
13941,2014,FEMALE,Willa
13942,2013,MALE,Anson
13943,2014,MALE,Kai
13944,2014,FEMALE,Amelia
13945,2014,FEMALE,Amelie
13946,2012,FEMALE,JESSICA
13947,2014,FEMALE,Amina
13948,2014,FEMALE,Vanessa
13949,2014,FEMALE,Amira
13950,2012,MALE,RICHARD
13951,2014,FEMALE,Ana
13952,2013,FEMALE,Gia
13953,2014,FEMALE,Anastasia
13954,2014,FEMALE,Libby
13955,2013,FEMALE,Naomi
13956,2013,FEMALE,Elisheva
13957,2014,FEMALE,Angelica
13958,2012,FEMALE,PENELOPE
13959,2013,MALE,Derrick
13960,2013,FEMALE,Julia
13961,2014,FEMALE,Angelina
13962,2012,MALE,CAYDEN
13963,2013,FEMALE,Margaret
13964,2013,FEMALE,Tamar
13965,2013,FEMALE,Amanda
13966,2012,FEMALE,ANNA
13967,2014,FEMALE,Anisa
13968,2014,FEMALE,Anna
13969,2014,FEMALE,Annabelle
13970,2014,FEMALE,Anne
13971,2014,FEMALE,Antonia
13972,2014,FEMALE,Aria
13973,2014,FEMALE,Ariana
13974,2014,FEMALE,Arianna
13975,2014,FEMALE,Ariel
13976,2014,FEMALE,Ariella
13977,2014,FEMALE,Ashley
13978,2014,FEMALE,Atara
13979,2014,FEMALE,Athena
13980,2014,FEMALE,Audrey
13981,2014,FEMALE,Aurora
13982,2014,FEMALE,Ava
13983,2014,FEMALE,Avery
13984,2014,FEMALE,Avigail
13985,2014,FEMALE,Avital
13986,2014,FEMALE,Aviva
13987,2014,FEMALE,Aya
13988,2014,FEMALE,Ayala
13989,2014,FEMALE,Ayla
13990,2014,FEMALE,Aziza
13991,2014,FEMALE,Baila
13992,2014,FEMALE,Barbara
13993,2014,FEMALE,Batsheva
13994,2014,FEMALE,Beatrice
13995,2014,FEMALE,Bella
13996,2014,FEMALE,Bianca
13997,2014,FEMALE,Blake
13998,2014,FEMALE,Blima
13999,2014,FEMALE,Blimy
14000,2014,FEMALE,Bracha
14001,2014,FEMALE,Brianna
14002,2014,FEMALE,Bridget
14003,2014,FEMALE,Brielle
14004,2014,FEMALE,Brooke
14005,2014,FEMALE,Brucha
14006,2014,FEMALE,Bruchy
14007,2014,FEMALE,Brynn
14008,2014,FEMALE,Caitlin
14009,2014,FEMALE,Camila
14010,2014,FEMALE,Camilla
14011,2014,FEMALE,Camille
14012,2014,FEMALE,Carly
